"","V1","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"2649",83582,"us","bernalillo","Bernalillo","NM",7159,35.3,-106.5505556
"2650",83600,"us","bloomfield","Bloomfield","NM",7469,36.7111111,-107.9838889
"2651",83656,"us","carlsbad","Carlsbad","NM",25302,32.4205556,-104.2283333
"2652",83728,"us","clovis","Clovis","NM",33163,34.4047222,-103.2047222
"2653",83753,"us","corrales","Corrales","NM",7678,35.2377778,-106.6061111
"2654",83798,"us","deming","Deming","NM",14748,32.2686111,-107.7580556
"2655",83886,"us","espanola","Espanola","NM",9729,35.9911111,-106.08
"2656",83899,"us","farmington","Farmington","NM",43278,36.7280556,-108.2180556
"2657",83932,"us","gallup","Gallup","NM",19454,35.5280556,-108.7419444
"2658",83966,"us","grants","Grants","NM",9067,35.1472222,-107.8508333
"2659",84016,"us","hobbs","Hobbs","NM",28013,32.7025,-103.1355556
"2660",84148,"us","las cruces","Las Cruces","NM",80184,32.3122222,-106.7777778
"2661",84158,"us","las vegas","Las Vegas","NM",14044,35.5938889,-105.2233333
"2662",84192,"us","los alamos","Los Alamos","NM",11761,35.8880556,-106.3063889
"2663",84206,"us","los lunas","Los Lunas","NM",12115,34.8061111,-106.7327778
"2664",84215,"us","los ranchos de albuquerque","Los Ranchos de Albuquerque","NM",5184,35.1619444,-106.6422222
"2665",84224,"us","lovington","Lovington","NM",9417,32.9438889,-103.3480556
"2666",84379,"us","north valley","North Valley","NM",11305,35.1733333,-106.6227778
"2667",84485,"us","portales","Portales","NM",11035,34.1861111,-103.3338889
"2668",84526,"us","raton","Raton","NM",7073,36.9033333,-104.4386111
"2669",84555,"us","rio rancho","Rio Rancho","NM",64090,35.2333333,-106.6638889
"2670",84579,"us","roswell","Roswell","NM",44069,33.3941667,-104.5225
"2671",84584,"us","ruidoso","Ruidoso","NM",8757,33.3316667,-105.6725
"2672",84644,"us","santa fe","Santa Fe","NM",69205,35.6869444,-105.9372222
"2673",84686,"us","silver city","Silver City","NM",9745,32.77,-108.2797222
"2674",84691,"us","socorro","Socorro","NM",8668,34.0583333,-106.8908333
"2675",84706,"us","south valley","South Valley","NM",39508,35.01,-106.6775
"2676",84724,"us","sunland park","Sunland Park","NM",14251,31.7963889,-106.5794444
"2677",84733,"us","taos","Taos","NM",5197,36.4072222,-105.5725
"2678",84794,"us","truth or consequences","Truth or Consequences","NM",7121,33.1283333,-107.2522222
"2679",84797,"us","tucumcari","Tucumcari","NM",5313,35.1716667,-103.7244444
"2680",84935,"us","albany","Albany","NY",93794,42.6525,-73.7566667
"2681",84994,"us","amityville","Amityville","NY",9566,40.6788889,-73.4175
"2682",84995,"us","amsterdam","Amsterdam","NY",17735,42.9386111,-74.1886111
"2683",85041,"us","arlington","Arlington","NY",12640,41.6958333,-73.8972222
"2684",85081,"us","auburn","Auburn","NY",27873,42.9316667,-76.5663889
"2685",85100,"us","babylon","Babylon","NY",12839,40.6955556,-73.3261111
"2686",85124,"us","baldwin","Baldwin","NY",23622,40.6563889,-73.6097222
"2687",85175,"us","batavia","Batavia","NY",15831,42.9980556,-78.1877778
"2688",85187,"us","bay shore","Bay Shore","NY",24969,40.725,-73.2458333
"2689",85201,"us","beacon","Beacon","NY",18644,41.5047222,-73.97
"2690",85251,"us","bellmore","Bellmore","NY",16313,40.6686111,-73.5275
"2691",85296,"us","bethpage","Bethpage","NY",16791,40.7441667,-73.4825
"2692",85318,"us","binghamton","Binghamton","NY",45480,42.0986111,-75.9183333
"2693",85368,"us","bohemia","Bohemia","NY",9944,40.7691667,-73.1155556
"2694",85437,"us","brentwood","Brentwood","NY",58107,40.7811111,-73.2466667
"2695",85454,"us","brighton","Brighton","NY",35844,43.1475,-77.5508333
"2696",85521,"us","buffalo","Buffalo","NY",279557,42.8863889,-78.8786111
"2697",85606,"us","canandaigua","Canandaigua","NY",11655,42.8741667,-77.2883333
"2698",85707,"us","centereach","Centereach","NY",27338,40.8583333,-73.1
"2699",85712,"us","central islip","Central Islip","NY",34907,40.7905556,-73.2022222
"2700",85749,"us","cheektowaga","Cheektowaga","NY",77387,42.9033333,-78.755
"2701",85864,"us","cohoes","Cohoes","NY",15183,42.7741667,-73.7005556
"2702",85903,"us","commack","Commack","NY",36195,40.8427778,-73.2933333
"2703",85953,"us","copiague","Copiague","NY",22309,40.6813889,-73.4002778
"2704",85954,"us","coram","Coram","NY",37150,40.8686111,-73.0019444
"2705",85963,"us","corning","Corning","NY",10451,42.1427778,-77.055
"2706",85970,"us","cortland","Cortland","NY",18017,42.6011111,-76.1808333
"2707",86119,"us","deer park","Deer Park","NY",27853,40.7616667,-73.3297222
"2708",86151,"us","depew","Depew","NY",15892,42.9038889,-78.6925
"2709",86178,"us","dix hills","Dix Hills","NY",25902,40.8047222,-73.3366667
"2710",86180,"us","dobbs ferry","Dobbs Ferry","NY",11249,41.0144444,-73.8730556
"2711",86220,"us","dunkirk","Dunkirk","NY",12451,42.4794444,-79.3341667
"2712",86330,"us","east islip","East Islip","NY",13854,40.7319444,-73.1861111
"2713",86346,"us","east massapequa","East Massapequa","NY",19418,40.6733333,-73.4369444
"2714",86348,"us","east meadow","East Meadow","NY",37427,40.7138889,-73.5594444
"2715",86356,"us","east northport","East Northport","NY",20887,40.8766667,-73.325
"2716",86365,"us","east patchogue","East Patchogue","NY",20961,40.7669444,-72.9966667
"2717",86379,"us","east rockaway","East Rockaway","NY",10268,40.6419444,-73.67
"2718",86418,"us","eastchester","Eastchester","NY",18431,40.8883333,-73.8286111
"2719",86493,"us","elmira","Elmira","NY",30026,42.0897222,-76.8080556
"2720",86495,"us","elmont","Elmont","NY",34479,40.7008333,-73.7133333
"2721",86506,"us","elwood","Elwood","NY",10830,40.8452778,-73.3355556
"2722",86514,"us","endicott","Endicott","NY",12802,42.0983333,-76.0497222
"2723",86515,"us","endwell","Endwell","NY",11219,42.1127778,-76.0213889
"2724",86545,"us","fairmount","Fairmount","NY",10086,43.0472222,-76.2388889
"2725",86564,"us","farmingville","Farmingville","NY",17142,40.8311111,-73.03
"2726",86635,"us","floral park","Floral Park","NY",15702,40.7236111,-73.7052778
"2727",86720,"us","franklin square","Franklin Square","NY",29658,40.7072222,-73.6763889
"2728",86725,"us","fredonia","Fredonia","NY",10440,42.44,-79.3319444
"2729",86731,"us","freeport","Freeport","NY",43447,40.6575,-73.5836111
"2730",86762,"us","fulton","Fulton","NY",11513,43.3227778,-76.4175
"2731",86788,"us","garden city","Garden City","NY",21887,40.7266667,-73.6347222
"2732",86820,"us","geneva","Geneva","NY",13429,42.8688889,-76.9780556
"2733",86859,"us","glen cove","Glen Cove","NY",26717,40.8622222,-73.6341667
"2734",86884,"us","glens falls","Glens Falls","NY",14169,43.3094444,-73.6444444
"2735",86892,"us","gloversville","Gloversville","NY",15120,43.0527778,-74.3441667
"2736",86951,"us","great neck","Great Neck","NY",9628,40.8005556,-73.7288889
"2737",86957,"us","greece","Greece","NY",14048,43.2097222,-77.6933333
"2738",87072,"us","hamburg","Hamburg","NY",9656,42.7158333,-78.8297222
"2739",87133,"us","harrison","Harrison","NY",25643,40.9688889,-73.7130556
"2740",87142,"us","hartsdale","Hartsdale","NY",9868,41.0188889,-73.7986111
"2741",87160,"us","hauppauge","Hauppauge","NY",20108,40.8255556,-73.2030556
"2742",87164,"us","haverstraw","Haverstraw","NY",10114,41.1975,-73.965
"2743",87194,"us","hempstead","Hempstead","NY",52837,40.7061111,-73.6191667
"2744",87224,"us","hicksville","Hicksville","NY",41453,40.7683333,-73.5255556
"2745",87273,"us","holbrook","Holbrook","NY",28407,40.8122222,-73.0788889
"2746",87286,"us","holtsville","Holtsville","NY",17914,40.8152778,-73.0455556
"2747",87358,"us","huntington","Huntington","NY",18334,40.8680556,-73.4261111
"2748",87361,"us","huntington station","Huntington Station","NY",30484,40.8533333,-73.4119444
"2749",87414,"us","irondequoit","Irondequoit","NY",51958,43.2133333,-77.58
"2750",87427,"us","islip","Islip","NY",21232,40.7297222,-73.2108333
"2751",87432,"us","ithaca","Ithaca","NY",31159,42.4405556,-76.4969444
"2752",87446,"us","jamestown","Jamestown","NY",30077,42.0969444,-79.2355556
"2753",87466,"us","jericho","Jericho","NY",12898,40.7919444,-73.5402778
"2754",87480,"us","johnson city","Johnson City","NY",15006,42.1155556,-75.9591667
"2755",87535,"us","kenmore","Kenmore","NY",15603,42.9658333,-78.8702778
"2756",87572,"us","kings park","Kings Park","NY",15313,40.8861111,-73.2577778
"2757",87577,"us","kingston","Kingston","NY",23174,41.9269444,-73.9977778
"2758",87586,"us","kiryas joel","Kiryas Joel","NY",19382,41.3419444,-74.1683333
"2759",87620,"us","lackawanna","Lackawanna","NY",18293,42.8255556,-78.8236111
"2760",87642,"us","lake grove","Lake Grove","NY",10715,40.8527778,-73.1155556
"2761",87658,"us","lake ronkonkoma","Lake Ronkonkoma","NY",19884,40.835,-73.1316667
"2762",87677,"us","lancaster","Lancaster","NY",11846,42.9005556,-78.6705556
"2763",87739,"us","levittown","Levittown","NY",52548,40.7258333,-73.5147222
"2764",87775,"us","lindenhurst","Lindenhurst","NY",29081,40.6866667,-73.3738889
"2765",87817,"us","lockport","Lockport","NY",21191,43.1705556,-78.6905556
"2766",87834,"us","long beach","Long Beach","NY",35203,40.5883333,-73.6583333
"2767",87888,"us","lynbrook","Lynbrook","NY",19626,40.6547222,-73.6722222
"2768",87938,"us","mamaroneck","Mamaroneck","NY",18153,40.9486111,-73.7330556
"2769",88014,"us","massapequa","Massapequa","NY",22776,40.6805556,-73.4747222
"2770",88015,"us","massapequa park","Massapequa Park","NY",17313,40.6802778,-73.4555556
"2771",88016,"us","massena","Massena","NY",10892,44.9280556,-74.8922222
"2772",88019,"us","mastic","Mastic","NY",16155,40.8019444,-72.8413889
"2773",88020,"us","mastic beach","Mastic Beach","NY",12086,40.7666667,-72.8525
"2774",88069,"us","medford","Medford","NY",22152,40.8175,-73.0005556
"2775",88077,"us","melville","Melville","NY",15428,40.7933333,-73.4155556
"2776",88088,"us","merrick","Merrick","NY",22457,40.6627778,-73.5519444
"2777",88116,"us","middletown","Middletown","NY",26096,41.4458333,-74.4233333
"2778",88161,"us","mineola","Mineola","NY",19006,40.7491667,-73.6411111
"2779",88189,"us","monsey","Monsey","NY",14638,41.1111111,-74.0688889
"2780",88254,"us","mount kisco","Mount Kisco","NY",10019,41.2041667,-73.7275
"2781",88266,"us","mount vernon","Mount Vernon","NY",68137,40.9125,-73.8375
"2782",88298,"us","nanuet","Nanuet","NY",17973,41.0886111,-74.0138889
"2783",88324,"us","nesconset","Nesconset","NY",12546,40.8519444,-73.1544444
"2784",88336,"us","new cassel","New Cassel","NY",14907,40.7588889,-73.57
"2785",88337,"us","new city","New City","NY",33942,41.1475,-73.9897222
"2786",88353,"us","new hyde park","New Hyde Park","NY",9477,40.735,-73.6883333
"2787",88364,"us","new rochelle","New Rochelle","NY",72786,40.9113889,-73.7827778
"2788",88376,"us","new york","New York","NY",8107916,40.7141667,-74.0063889
"2789",88378,"us","newark","Newark","NY",9365,43.0466667,-77.0955556
"2790",88382,"us","newburgh","Newburgh","NY",28476,41.5033333,-74.0108333
"2791",88397,"us","niagara falls","Niagara Falls","NY",53054,43.0944444,-79.0569444
"2792",88425,"us","north amityville","North Amityville","NY",17890,40.6975,-73.4255556
"2793",88428,"us","north babylon","North Babylon","NY",17642,40.7163889,-73.3222222
"2794",88433,"us","north bay shore","North Bay Shore","NY",16023,40.7361111,-73.2630556
"2795",88436,"us","north bellmore","North Bellmore","NY",20097,40.6913889,-73.5338889
"2796",88514,"us","north lindenhurst","North Lindenhurst","NY",12282,40.7141667,-73.3819444
"2797",88518,"us","north massapequa","North Massapequa","NY",18903,40.7008333,-73.4625
"2798",88519,"us","north merrick","North Merrick","NY",11628,40.6911111,-73.5636111
"2799",88522,"us","north new hyde park","North New Hyde Park","NY",14514,40.7430556,-73.6936111
"2800",88553,"us","north tonawanda","North Tonawanda","NY",31825,43.0386111,-78.8644444
"2801",88555,"us","north valley stream","North Valley Stream","NY",16266,40.685,-73.7022222
"2802",88558,"us","north wantagh","North Wantagh","NY",12005,40.6933333,-73.5080556
"2803",88621,"us","oceanside","Oceanside","NY",32622,40.6386111,-73.6405556
"2804",88626,"us","ogdensburg","Ogdensburg","NY",11455,44.6941667,-75.4866667
"2805",88645,"us","olean","Olean","NY",14823,42.0775,-78.43
"2806",88654,"us","oneida","Oneida","NY",10945,43.0925,-75.6516667
"2807",88660,"us","oneonta","Oneonta","NY",12328,42.4527778,-75.0641667
"2808",88700,"us","ossining","Ossining","NY",24376,41.1627778,-73.8619444
"2809",88702,"us","oswego","Oswego","NY",18434,43.4552778,-76.5108333
"2810",88800,"us","patchogue","Patchogue","NY",12030,40.7655556,-73.0155556
"2811",88818,"us","pearl river","Pearl River","NY",15544,41.0588889,-74.0222222
"2812",88829,"us","peekskill","Peekskill","NY",24117,41.29,-73.9208333
"2813",88933,"us","plainview","Plainview","NY",25174,40.7763889,-73.4677778
"2814",88945,"us","plattsburgh","Plattsburgh","NY",19229,44.6994444,-73.4533333
"2815",88997,"us","port chester","Port Chester","NY",27990,41.0016667,-73.6661111
"2816",89007,"us","port jervis","Port Jervis","NY",9159,41.375,-74.6930556
"2817",89014,"us","port washington","Port Washington","NY",15016,40.8255556,-73.6986111
"2818",89026,"us","potsdam","Potsdam","NY",9666,44.6697222,-74.9816667
"2819",89032,"us","poughkeepsie","Poughkeepsie","NY",30345,41.7002778,-73.9213889
"2820",89198,"us","ridge","Ridge","NY",14120,40.8938889,-72.8963889
"2821",89235,"us","rochester","Rochester","NY",211354,43.1547222,-77.6158333
"2822",89269,"us","rome","Rome","NY",34074,43.2127778,-75.4561111
"2823",89272,"us","ronkonkoma","Ronkonkoma","NY",19705,40.8152778,-73.1127778
"2824",89273,"us","roosevelt","Roosevelt","NY",16129,40.6786111,-73.5894444
"2825",89306,"us","rotterdam","Rotterdam","NY",20060,42.7869444,-73.9713889
"2826",89333,"us","rye","Rye","NY",15056,40.9805556,-73.6841667
"2827",89334,"us","rye brook","Rye Brook","NY",9620,41.0191667,-73.6838889
"2828",89354,"us","saint james","Saint James","NY",13436,40.8788889,-73.1572222
"2829",89404,"us","saratoga springs","Saratoga Springs","NY",27989,43.0830556,-73.785
"2830",89418,"us","sayville","Sayville","NY",16691,40.7358333,-73.0825
"2831",89420,"us","scarsdale","Scarsdale","NY",17920,41.005,-73.785
"2832",89425,"us","schenectady","Schenectady","NY",60280,42.8141667,-73.94
"2833",89462,"us","seaford","Seaford","NY",15758,40.6658333,-73.4886111
"2834",89475,"us","selden","Selden","NY",22300,40.8663889,-73.0361111
"2835",89539,"us","shirley","Shirley","NY",26431,40.8013889,-72.8680556
"2836",89592,"us","sleepy hollow","Sleepy Hollow","NY",9286,41.0855556,-73.8588889
"2837",89615,"us","smithtown","Smithtown","NY",27300,40.8558333,-73.2011111
"2838",89690,"us","south farmingdale","South Farmingdale","NY",14798,40.7205556,-73.4405556
"2839",89711,"us","south huntington","South Huntington","NY",9317,40.8236111,-73.3991667
"2840",89807,"us","spring valley","Spring Valley","NY",25469,41.1130556,-74.0441667
"2841",89895,"us","stony brook","Stony Brook","NY",13620,40.9255556,-73.1413889
"2842",89899,"us","stony point","Stony Point","NY",12234,41.2294444,-73.9875
"2843",89917,"us","suffern","Suffern","NY",10972,41.1147222,-74.15
"2844",89966,"us","syosset","Syosset","NY",18204,40.8261111,-73.5025
"2845",89967,"us","syracuse","Syracuse","NY",141830,43.0480556,-76.1477778
"2846",89981,"us","tarrytown","Tarrytown","NY",11460,41.0761111,-73.8591667
"2847",90001,"us","terryville","Terryville","NY",10656,40.9088889,-73.0655556
"2848",90068,"us","tonawanda","Tonawanda","NY",15401,43.0202778,-78.8805556
"2849",90096,"us","troy","Troy","NY",48232,42.7283333,-73.6922222
"2850",90152,"us","uniondale","Uniondale","NY",24201,40.7002778,-73.5933333
"2851",90176,"us","utica","Utica","NY",58590,43.1008333,-75.2330556
"2852",90191,"us","valley stream","Valley Stream","NY",35934,40.6641667,-73.7088889
"2853",90296,"us","wantagh","Wantagh","NY",19014,40.6836111,-73.5105556
"2854",90323,"us","watertown","Watertown","NY",28055,43.9747222,-75.9111111
"2855",90327,"us","watervliet","Watervliet","NY",9967,42.73,-73.7016667
"2856",90379,"us","west babylon","West Babylon","NY",43606,40.7180556,-73.3547222
"2857",90445,"us","west haverstraw","West Haverstraw","NY",10356,41.2094444,-73.9858333
"2858",90447,"us","west hempstead","West Hempstead","NY",19064,40.7047222,-73.6505556
"2859",90453,"us","west islip","West Islip","NY",28911,40.7061111,-73.3066667
"2860",90502,"us","west seneca","West Seneca","NY",44712,42.85,-78.8
"2861",90523,"us","westbury","Westbury","NY",14198,40.7555556,-73.5880556
"2862",90572,"us","white plains","White Plains","NY",57260,41.0338889,-73.7633333
"2863",90675,"us","woodmere","Woodmere","NY",16740,40.6319444,-73.7130556
"2864",90725,"us","yonkers","Yonkers","NY",197818,40.9311111,-73.8991667
"2865",90769,"us","albemarle","Albemarle","NC",15281,35.35,-80.2002778
"2866",90822,"us","apex","Apex","NC",30873,35.7325,-78.8505556
"2867",90835,"us","archdale","Archdale","NC",9332,35.9144444,-79.9722222
"2868",90853,"us","asheboro","Asheboro","NC",23443,35.7077778,-79.8138889
"2869",90855,"us","asheville","Asheville","NC",68795,35.6008333,-82.5541667
"2870",91137,"us","boone","Boone","NC",12921,36.2166667,-81.6747222
"2871",91264,"us","burlington","Burlington","NC",46921,36.0955556,-79.4380556
"2872",91369,"us","carrboro","Carrboro","NC",16626,35.91,-79.0755556
"2873",91376,"us","cary","Cary","NC",103945,35.7913889,-78.7813889
"2874",91439,"us","chapel hill","Chapel Hill","NC",47529,35.9130556,-79.0561111
"2875",91444,"us","charlotte","Charlotte","NC",598351,35.2269444,-80.8433333
"2876",91492,"us","clayton","Clayton","NC",13177,35.6505556,-78.4566667
"2877",91497,"us","clemmons","Clemmons","NC",16319,36.0213889,-80.3822222
"2878",91568,"us","concord","Concord","NC",60592,35.4086111,-80.5797222
"2879",91599,"us","cornelius","Cornelius","NC",21284,35.4866667,-80.8602778
"2880",91829,"us","dunn","Dunn","NC",10015,35.3061111,-78.6091667
"2881",91835,"us","durham","Durham","NC",204734,35.9938889,-78.8988889
"2882",91894,"us","eden","Eden","NC",15440,36.4883333,-79.7669444
"2883",91926,"us","elizabeth city","Elizabeth City","NC",18015,36.2944444,-76.2513889
"2884",92051,"us","fayetteville","Fayetteville","NC",124775,35.0525,-78.8786111
"2885",92179,"us","fuquay-varina","Fuquay-Varina","NC",12127,35.5841667,-78.8002778
"2886",92193,"us","garner","Garner","NC",21959,35.7111111,-78.6144444
"2887",92199,"us","gastonia","Gastonia","NC",67869,35.2619444,-81.1875
"2888",92273,"us","goldsboro","Goldsboro","NC",38243,35.3847222,-77.9930556
"2889",92293,"us","graham","Graham","NC",13470,36.0688889,-79.4008333
"2890",92338,"us","greensboro","Greensboro","NC",231769,36.0725,-79.7922222
"2891",92340,"us","greenville","Greenville","NC",70757,35.6125,-77.3666667
"2892",92470,"us","havelock","Havelock","NC",22044,34.8788889,-76.9016667
